Entity1,Relation,Entity2
meningitis,treated by,ampicillin/sulbactam
ampicillin/sulbactam,used to treat,meningitis
meningitis,treated by,clindamycin
clindamycin,used to treat,meningitis
meningitis,treated by,TMP-SMX
TMP-SMX,used to treat,meningitis
meningitis,treated by,rifampin
rifampin,used to prevent,meningitis
H. influenzae,causes,pneumonia
pneumonia,treated by,ceftriaxone
ceftriaxone,used to treat,pneumonia
pneumonia,treated by,ampicillin/sulbactam
ampicillin/sulbactam,used to treat,pneumonia
pneumonia,treated by,clindamycin
clindamycin,used to treat,pneumonia
pneumonia,treated by,TMP-SMX
TMP-SMX,used to treat,pneumonia
pneumonia,treated by,rifampin
rifampin,used to prevent,pneumonia
β-lactamase inhibitors,used to treat,H. influenzae
β-lactamase inhibitors,used to treat,meningitis
β-lactamase inhibitors,used to treat,pneumonia
β-lactam compounds,used to treat,H. influenzae
β-lactam compounds,used to treat,meningitis
β-lactam compounds,used to treat,pneumonia
latex agglutination,used to diagnose,H. influenzae
latex agglutination,used to diagnose,meningitis
latex agglutination,used to diagnose,pneumonia
enzyme immunoassay,used to diagnose,H. influenzae
enzyme immunoassay,used to diagnose,meningitis
enzyme immunoassay,used to diagnose,pneumonia
rapid diagnostic kits,used to diagnose,H. influenzae
rapid diagnostic kits,used to diagnose,meningitis
rapid diagnostic kits,used to diagnose,pneumonia
throat culture,used to diagnose,H. influenzae
throat culture,used to diagnose,meningitis
throat culture,used to diagnose,pneumonia
throat specimen,used to diagnose,H. influenzae
throat specimen,used to diagnose,meningitis
throat specimen,used to diagnose,pneumonia
swab,used to diagnose,H. influenzae
swab,used to diagnose,meningitis
swab,used to diagnose,pneumonia
epiglottitis,associated with,throat culture
epiglottitis,associated with,throat specimen
epiglottitis,associated with,swab
meningitis,associated with,throat culture
meningitis,associated with,throat specimen
meningitis,associated with,swab
pneumonia,associated with,throat culture
pneumonia,associated with,throat specimen
pneumonia,associated with,swab
H. influenzae,associated with,epiglottitis
H. influenzae,associated with,meningitis
H. influenzae,associated with,pneumonia
renal failure,associated with,nephrosclerosis
renal failure,associated with,hypertension
renal failure,associated with,uremia
nephrosclerosis,associated with,hypertension
nephrosclerosis,associated with,hyaline arteriolosclerosis
nephrosclerosis,associated with,fibrous intimal and medial thickening
nephrosclerosis,associated with,luminal narrowing
nephrosclerosis,associated with,ischemia
nephrosclerosis,associated with,proteinuria
nephrosclerosis,associated with,GFR
nephrosclerosis,associated with,uremia
nephrosclerosis,associated with,death
hypertension,associated with,renal failure
hypertension,associated with,uremia
hypertension,associated with,nephrosclerosis
hypertension,associated with,hyaline arteriolosclerosis
hypertension,associated with,fibrous intimal and medial thickening
hypertension,associated with,luminal narrowing
hypertension,associated with,ischemia
hypertension,associated with,proteinuria
hypertension,associated with,GFR
hypertension,associated with,nephrosclerosis
hypertension,associated with,death
renal failure,causes,hyaline arteriolosclerosis
renal failure,causes,fibrous intimal and medial thickening
renal failure,causes,luminal narrowing
renal failure,causes,ischemia
renal failure,causes,proteinuria
renal failure,causes,GFR
renal failure,causes,uremia
renal failure,causes,death
hypertension,causes,hyaline arteriolosclerosis
hypertension,causes,fibrous intimal and medial thickening
hypertension,causes,luminal narrowing
hypertension,causes,ischemia
hypertension,causes,proteinuria
hypertension,causes,GFR
hypertension,causes,nephrosclerosis
hypertension,causes,death
nephrosclerosis,causes,hyaline arteriolosclerosis
nephrosclerosis,causes,fibrous intimal and medial thickening
nephrosclerosis,causes,luminal narrowing
nephrosclerosis,causes,ischemia
nephrosclerosis,causes,proteinuria
nephrosclerosis,causes,GFR
nephrosclerosis,causes,uremia
nephrosclerosis,causes,death
hyaline arteriolosclerosis,causes,fibrous intimal and medial thickening
hyaline arteriolosclerosis,causes,luminal narrowing
hyaline arteriolosclerosis,causes,ischemia
hyaline arteriolosclerosis,causes,proteinuria
hyaline arteriolosclerosis,causes,GFR
hyaline arteriolosclerosis,causes,uremia
hyaline arteriolosclerosis,causes,death
fibrous intimal and medial thickening,causes,luminal narrowing
fibrous intimal and medial thickening,causes,ischemia
fibrous intimal and medial thickening,causes,proteinuria
fibrous intimal and medial thickening,causes,GFR
fibrous intimal and medial thickening,causes,uremia
fibrous intimal and medial thickening,causes,death
luminal narrowing,causes,ischemia
luminal narrowing,causes,proteinuria
luminal narrowing,causes,GFR
luminal narrowing,causes,uremia
luminal narrowing,causes,death
ischemia,causes,proteinuria
ischemia,causes,GFR
ischemia,causes,uremia
ischemia,causes,death
proteinuria,associated with,GFR
proteinuria,associated with,uremia
proteinuria,associated with,death
GFR,associated with,uremia
GFR,associated with,death
uremia,causes,death
renal failure,associated with,death
nephrosclerosis,associated with,death
hypertension,associated with,death
hyaline arteriolosclerosis,associated with,death
fibrous intimal and medial thickening,associated with,death
luminal narrowing,associated with,death
ischemia,associated with,death
proteinuria,associated with,death
GFR,associated with,death
uremia,associated with,death
renal failure,associated with,uremia
renal failure,associated with,proteinuria
renal failure,associated with,GFR
renal failure,associated with,death
nephrosclerosis,associated with,uremia
nephrosclerosis,associated with,proteinuria
nephrosclerosis,associated with,GFR
nephrosclerosis,associated with,death
hypertension,associated with,uremia
hypertension,associated with,proteinuria
hypertension,associated with,GFR
hypertension,associated with,death
hyaline arteriolosclerosis,associated with,uremia
hyaline arteriolosclerosis,associated with,proteinuria
hyaline arteriolosclerosis,associated with,GFR
hyaline arteriolosclerosis,associated with,death
fibrous intimal and medial thickening,associated with,uremia
fibrous intimal and medial thickening,associated with,proteinuria
fibrous intimal and medial thickening,associated with,GFR
fibrous intimal and medial thickening,associated with,death
luminal narrowing,associated with,uremia
luminal narrowing,associated with,proteinuria
luminal narrowing,associated with,GFR
luminal narrowing,associated with,death
ischemia,associated with,uremia
ischemia,associated with,proteinuria
ischemia,associated with,GFR
ischemia,associated with,death
proteinuria,associated with,uremia
proteinuria,associated with,GFR
proteinuria,associated with,death
GFR,associated with,uremia
GFR,associated with,death
uremia,associated with,death
renal failure,causes,hyaline arteriolosclerosis
renal failure,causes,fibrous intimal and medial thickening
renal failure,causes,luminal narrowing
renal failure,causes,ischemia
renal failure,causes,proteinuria
renal failure,causes,GFR
renal failure,causes,uremia
renal failure,causes,death
hypertension,causes,hyaline arteriolosclerosis
hypertension,causes,fibrous intimal and medial thickening
hypertension,causes,luminal narrowing
hypertension,causes,ischemia
hypertension,causes,proteinuria
hypertension,causes,GFR
hypertension,causes,nephrosclerosis
hypertension,causes,death
nephrosclerosis,causes,hyaline arteriolosclerosis
nephrosclerosis,causes,fibrous intimal and medial thickening
nephrosclerosis,causes,luminal narrowing
nephrosclerosis,causes,ischemia
nephrosclerosis,causes,proteinuria
nephrosclerosis,causes,GFR
nephrosclerosis,causes,uremia
nephrosclerosis,causes,death
hyaline arteriolosclerosis,causes,fibrous intimal and medial thickening
hyaline arteriolosclerosis,causes,luminal narrowing
hyaline arteriolosclerosis,causes,ischemia
hyaline arteriolosclerosis,causes,proteinuria
hyaline arteriolosclerosis,causes,GFR
hyaline arteriolosclerosis,causes,uremia
hyaline arteriolosclerosis,causes,death
fibrous intimal and medial thickening,causes,luminal narrowing
fibrous intimal and medial thickening,causes,ischemia
fibrous intimal and medial thickening,causes,proteinuria
fibrous intimal and medial thickening,causes,GFR
fibrous intimal and medial thickening,causes,uremia
fibrous intimal and medial thickening,causes,death
luminal narrowing,causes,ischemia
luminal narrowing,causes,proteinuria
luminal narrowing,causes,GFR
luminal narrowing,causes,uremia
luminal narrowing,causes,death
ischemia,causes,proteinuria
ischemia,causes,GFR
ischemia,causes,uremia
ischemia,causes,death
proteinuria,associated with,GFR
proteinuria,associated with,uremia
proteinuria,associated with,death
GFR,associated with,uremia
GFR,associated with,death
uremia,causes,death
renal failure,associated with,death
nephrosclerosis,associated with,death
hypertension,associated with,death
hyaline arteriolosclerosis,associated with,death
fibrous intimal and medial thickening,associated with,death
luminal narrowing,associated with,death
ischemia,associated with,death
proteinuria,associated with,death
GFR,associated with,death
uremia,associated with,death
renal failure,associated with,uremia
renal failure,associated with,proteinuria
renal failure,associated with,GFR
renal failure,associated with,death
nephrosclerosis,associated with,uremia
nephrosclerosis,associated with,proteinuria
nephrosclerosis,associated with,GFR
nephrosclerosis,associated with,death
hypertension,associated with,uremia
hypertension,associated with,proteinuria
hypertension,associated with,GFR
hypertension,associated with,death
hyaline arteriolosclerosis,associated with,uremia
hyaline arteriolosclerosis,associated with,proteinuria
hyaline arteriolosclerosis,associated with,GFR
hyaline arteriolosclerosis,associated with,death
fibrous intimal and medial thickening,associated with,uremia
fibrous intimal and medial thickening,associated with,proteinuria
MCV) is commonly increased in,"Aplastic anemia
68. Reticulocytes are absent or few in","Aplastic anemia
69. Lymphocyte numbers may be normal or reduced in, Aplastic anemia
70. Immature myeloid forms, Suggest, Leukemia or MDS
71. Nucleated red blood cells (RBCs"
TIBC),Confirms,"Iron deficiency anemia
88. Normal or high ferritin, Obscures, Iron deficiency anemia
89. Microcytic anemia, Is a feature of, Anemia of chronic disease
90. Microcytic anemia, Is a feature of, Iron deficiency anemia
91. Lymphadenopathy, Is a feature of, CLL
92. Splenomegaly, Is a feature of, CLL
93. Isolated lymphocytosis, Is a feature of, CLL
94. Auer rods, Are a feature of, AML
95. Elevated hematocrit and RBC mass, Are features of, Polycythemia vera
96. Normal O2 saturation, Is a feature of, Polycythemia vera
97. Low erythropoietin levels, Are a feature of, Polycythemia vera
98. Fever, Anemia, Thrombocytopenia, Renal dysfunction, Neurologic abnormalities, Are features of, “FAT RN”
99. Anemia, Thrombocytopenia, Acute renal failure, Are features of, Hematologic abnormalities
100. Corticosteroids, Are used to treat, Hematologic abnormalities
101. Antiplatelet drugs, Are used to treat, Hematologic abnormalities
102. Plasmapheresis, Is used to treat, Hematologic abnormalities
103. IVIG, Is used to treat, Hematologic abnormalities
104. Serum antibodies to cyclic citrullinated peptides (anti-CCPs"
TTF)-1,Dictates,"Thyroid cell development
15. Thyroid transcription factor (TTF"
PAX-8),Dictates,"Thyroid cell development
17. Thyroid transcription factor (TTF"
TTF)-2,Regulates,"Thyroid peroxidase
19. Paired homeobox-8 (PAX-8"
Na+/I–,"NIS)
20. Thyroid transcription factor (TTF)-1","Regulates, Thyroid-stimulating hormone receptor (TSH-R"
Na+/I–,"NIS)
45. Thyroid gland","Produces, Thyroid-stimulating hormone receptor (TSH-R"
Na+/I–,"NIS)
73. Thyroid gland","Produces, Thyroid-stimulating hormone receptor (TSH-R"
Na+/I–,"NIS)
101. Thyroid gland","Produces, Thyroid-stimulating hormone receptor (TSH-R"
Na+/I–,"NIS)
129. Thyroid gland","Produces, Thyroid-stimulating hormone receptor (TSH-R"
Na+/I–,"NIS)
157. Thyroid gland","Produces, Thyroid-stimulating hormone receptor (TSH-R"
Na+/I–,"NIS)
185. Thyroid gland","Produces, Thyroid-stimulating hormone receptor (TSH-R"
Na+/I–,"NIS)
213. Thyroid gland","Produces, Thyroid-stimulating hormone receptor (TSH-R"
Na+/I–,"NIS)
241. Thyroid gland","Produces, Thyroid-stimulating hormone receptor (TSH-R"
Alkaline phosphatase,Elevated in,Liver abscess
Alkaline phosphatase,Elevated in,Cirrhosis
Bilirubin,Elevated in,Liver abscess
Bilirubin,Elevated in,Cirrhosis
Aspartate aminotransferase,Elevated in,Liver abscess
Aspartate aminotransferase,Elevated in,Cirrhosis
Leukocytosis,Found in,Liver abscess
Anemia,Found in,Liver abscess
Hypoalbuminemia,Found in,Liver abscess
Bacteremia,Found in,Liver abscess
Chest radiography,Suggestive of,Liver abscess
Chest radiography,Suggestive of,Right hemidiaphragm
Chest radiography,Suggestive of,Right basilar infiltrate
Chest radiography,Suggestive of,Right pleural effusion
Imaging studies,Diagnostic of,Liver abscess
Cirrhosis,Associated with,Enlarged left lobe of the liver
Cirrhosis,Associated with,Enlarged spleen
Viral hepatitis,Associated with,Enlarged nodular liver
Viral hepatitis,Associated with,Abdominal mass
Alcoholic hepatitis,Associated with,Enlarged nodular liver
Alcoholic hepatitis,Associated with,Abdominal mass
Amyloidosis,Associated with,Enlarged nodular liver
Amyloidosis,Associated with,Abdominal mass
Cholecystitis,Suggested by,Murphy’s sign
Cirrhosis,Associated with,Ascites
Cancer,Associated with,Ascites
Viral hepatitis,Associated with,Jaundice
Alcoholic hepatitis,Associated with,Jaundice
Cirrhosis,Associated with,Jaundice
Cancer,Associated with,Jaundice
Cirrhosis,Associated with,Low albumin level
Cancer,Associated with,Low albumin level
Viral hepatitis,Associated with,Normal albumin level
Choledocholithiasis,Associated with,Normal albumin level
Vitamin K deficiency,Associated with,Elevated prothrombin time
Hepatocellular process,Differentiated by,Enzyme tests
Cholestatic process,Differentiated by,Enzyme tests
Cholestatic process,Differentiated by,Alkaline phosphatase
Hepatocellular process,Differentiated by,Aminotransferases
Cancer,Associated with,Elevated prothrombin time
Cirrhosis,Associated with,Elevated prothrombin time
Viral hepatitis,Associated with,Elevated prothrombin time
Choledocholithiasis,Associated with,Elevated prothrombin time
Penicillins,Similar to,Cephalosporins
Penicillins,Similar to,Monobactams
Penicillins,Similar to,Carbapenems
Penicillins,Similar to,β-lactamase inhibitors
Penicillins,Similar to,β-lactam compounds
Cephalosporins,Similar to,Monobactams
Cephalosporins,Similar to,Carbapenems
Cephalosporins,Similar to,β-lactamase inhibitors
Cephalosporins,Similar to,β-lactam compounds
Monobactams,Similar to,Carbapenems
Monobactams,Similar to,β-lactamase inhibitors
Monobactams,Similar to,β-lactam compounds
Carbapenems,Similar to,β-lactamase inhibitors
Carbapenems,Similar to,β-lactam compounds
β-lactamase inhibitors,Similar to,β-lactam compounds
β-lactamase inhibitors,Similar to,Penicillins
β-lactam compounds,Similar to,Penicillins
β-lactam compounds,Similar to,Cephalosporins
β-lactam compounds,Similar to,Monobactams
β-lactam compounds,Similar to,Carbapenems
Penicillins,Similar to,Thiazolidine ring
Penicillins,Similar to,β-lactam ring
Penicillins,Similar to,Amino group
Penicillins,Similar to,Substituents
Cephalosporins,Similar to,Thiazolidine ring
Cephalosporins,Similar to,β-lactam ring
Cephalosporins,Similar to,Amino group
Cephalosporins,Similar to,Substituents
Monobactams,Similar to,Thiazolidine ring
Monobactams,Similar to,β-lactam ring
Monobactams,Similar to,Amino group
Monobactams,Similar to,Substituents
Carbapenems,Similar to,Thiazolidine ring
Carbapenems,Similar to,β-lactam ring
Carbapenems,Similar to,Amino group
Carbapenems,Similar to,Substituents
β-lactamase inhibitors,Similar to,Thiazolidine ring
β-lactamase inhibitors,Similar to,β-lactam ring
β-lactamase inhibitors,Similar to,Amino group
β-lactamase inhibitors,Similar to,Substituents
β-lactam compounds,Similar to,Thiazolidine ring
β-lactam compounds,Similar to,β-lactam ring
β-lactam compounds,Similar to,Amino group
β-lactam compounds,Similar to,Substituents
Hypertension,Associated with,Heart failure
Hypertension,Associated with,Shortness of breath
Hypertension,Associated with,Fatigue
Heart failure,Associated with,Shortness of breath
Heart failure,Associated with,Fatigue
Atrial fibrillation,Associated with,Palpitations
Atrial fibrillation,Associated with,Shortness of breath
Atrial fibrillation,Associated with,Fatigue
Ventricular response,Associated with,Palpitations
Ventricular response,Associated with,Shortness of breath
Ventricular response,Associated with,Fatigue
Left ventricular hypertrophy,Associated with,Palpitations
Left ventricular hypertrophy,Associated with,Shortness of breath
Left ventricular hypertrophy,Associated with,Fatigue
ACE inhibitor,Used to treat,Hypertension
ACE inhibitor,Used to treat,Heart failure
Enalapril,Used to treat,Hypertension
Enalapril,Used to treat,Heart failure
Digoxin,Used to treat,Heart failure
Metoprolol,Used to treat,Hypertension
Metoprolol,Used to treat,Heart failure
Warfarin,Used to treat,Atrial fibrillation
Warfarin,Used to treat,Heart failure
"implied by ""unless hypotension or airway obstruction is severe"")
18. histamine",Cause Of,"scombroid poisoning
19. histidine, Converted To, histamine
20. bacteria, Cause Of, scombroid poisoning
21. fish, Associated With, scombroid poisoning
22. food, Associated With, scombroid poisoning
23. Ian A. Reid, PhD, Author Of, information about histamine
24. blood pressure, High Value Of, 160-165/95-100 mm Hg
25. hydrochlorothiazide, Used To Treat, hypertension
26. liver function, Abnormal Value Of, 302 (41–133"
7–56),1045 (0–35),3.33 mg/dL (0.1–1.2
"41–133)
28. alanine aminotransferase",Abnormal Value Of,351 (7–56
"0–35)
30. bilirubin",Abnormal Value Of,3.33 mg/dL (0.1–1.2
"11–15)
32. plasma bicarbonate",Abnormal Value Of,"reduced
33. glomerular filtration rate, Reduced Value Of, ~45%
34. serum creatinine, Elevated Value Of, 
35. blood urea nitrogen, Elevated Value Of, 
36. blood glucose, Reduced Value Of, 35 mg/dL
37. acetaminophen, Concentration Of, 75 mcg/mL (10–20"
ABCD) to identify individuals at high risk of stroke after transient ischemic attack. Lancet 366:29,"2005.
    - Ruigrok TM et al: Characteristics of intracranial aneurysms in patients with familial subarachnoid hemorrhage. Neurology 62:891","2004.
    - Ruiz DSM et al: Cerebral developmental venous anomalies: Current concepts. Ann Neurol 66:271, 2009.
    - Sacco RL et al: Aspirin and extended-release dipyridamole versus clopidogrel for recurrent stroke.
    - Ramin Sam et al: A 65-year-old man has a history of diabetes and chronic kidney disease with baseline creatinine of 2.2 mg/dL.
    - Stabile I et al: Complement factors in fetal and maternal blood and amniotic fluid during the second trimester of normal pregnancy. BJOG 95:281, 1988.
    - Stach Sc et al: Transplacental total IgG transfer in rwin pregnancies. Am J Reprod Immunol 72(6"
eds): Fetal and Neonatal Physiology. Philadelphia,Saunders,"1992, p 1327.
    - Sussman 0 et al: Impact of maternal physical activity on fetal breathing and body movement-a review. Early Hum Dev 94:53, 2016.
    - Temiras PS et al: Development and plasticity of the nervous system. In AssaJi NS (ed"
"eds): Fetal and Neonatal Physiology.
    - Lin Y et al: Case 12-2015. A newborn boy with respiratory distress",lethargy,and hypernatremia. N Engl J Med 372(16
3):225,"2015.
    - Linder I et al: Gender and birth trauma in full-term infants. J Matern Fetal Neonatal Med 25(9):1603","2012.
    - Lindqvist PG et al: Characteristics and outcome of brachial plexus birth palsy in neonates. Acta Paediatr 101(6"
Engl) 123:2640,"2010.
    - Liu LY et al: Neonatal subgaleal hematoma from trauma during vaginal delivery without instrument use. Pediatr Dermatol 34(1):e40","2017.
    - Maisonneuve E et al: Risk factors for severe neonatal acidosis. Obstet Gynecol 118(4"
1):1,"2009.
    - Malin GL et al: Strength of association between umbilical cord pH and perinatal and long term outcomes: systematic review and meta-analysis. BMJ 340:cl471","2010.
    - Malia R et al: Erythropoietin monotherapy in perinatal asphyxia with moderate to severe encephalopathy: a randomized placebo-controlled trial. J Perinatol 37(5"
2): 148,"2012.
    - McAdams M et al: Umbilical cord haematoma and adrenal haemorrhage in a macrosomic neonate with anaemia. BMJ Case Rep February 3","2016.
    - McDonald SJ et al: Effect of timing of umbilical cord clamping of term infants on maternal and neonatal outcomes.
    
    Relationship: (author, wrote, paper"
Gutnikov SA,Rothwell PM,"Ruigrok TM, Ruiz DSM, Sacco RL, Ramin Sam, Harlan E. Ives, David Pearce, Stabile I, Nicolaides KH, Bach A, Stach Sc, Brizot Mde L, Liao AW, Stockman JA III, deAlarcon PA, Sussman 0, Lye S, Wells GO, Temiras PS, Vernadakis A, Sherwood NM, Thorpe-Beeston JG, Felton CV, Usher R, Shephard M, Lind, Volpe JJ, Vulsma T, Gons MH, De Vijlder JJ, Weiner CP, Sipes SL, Wenstrom K, Wenstrom KO, Williamson A, Werlin SL, Lin Y, Ebb DH, Boepple PA, Lindenburg IT, van Klink JM, Smits-Wintjens EH, Lindenskov PH, Castellheim A, Saugstad 00, Linder I, Melamed N, Kogan A, Lindqvist PG, Erichs K, Molnar C, Liu J, Shi Y, Dong JY, Liu LY, Antaya RJ, Maisonneuve E, Audibert F, Guilbaud L, Malessy MJ, Pondaag W, Malin GL, Morris RK, Khan KS, Malia R, Asimi R, T eli..1A, Martinez-Biarge M, Madero R, Gonzalez A, McAdams M, Chabra 5, McDonald SJ, Middleton P, Dowswell T, wrote, Endarterectomy for symptomatic carotid artery stenosis in relation to clinical subgroups and timing of surgery. Lancet 363:915, 2004"
Gutnikov SA,Rothwell PM,"Ruigrok TM, Ruiz DSM, Sacco RL, Ramin Sam, Harlan E. Ives, David Pearce, Stabile I, Nicolaides KH, Bach A, Stach Sc, Brizot Mde L, Liao AW, Stockman JA III, deAlarcon PA, Sussman 0, Lye S, Wells GO, Temiras PS, Vernadakis A, Sherwood NM, Thorpe-Beeston JG, Felton CV, Usher R, Shephard M, Lind, Volpe JJ, Vulsma T, Gons MH, De Vijlder JJ, Weiner CP, Sipes SL, Wenstrom K, Wenstrom KO, Williamson A, Werlin SL, Lin Y, Ebb DH, Boepple PA, Lindenburg IT, van Klink JM, Smits-Wintjens EH, Lindenskov PH, Castellheim A, Saugstad 00, Linder I, Melamed N, Kogan A, Lindqvist PG, Erichs K, Molnar C, Liu J, Shi Y, Dong JY, Liu LY, Antaya RJ, Maisonneuve E, Audibert F, Guilbaud L, Malessy MJ, Pondaag W, Malin GL, Morris RK, Khan KS, Malia R, Asimi R, T eli..1A, Martinez-Biarge M, Madero R, Gonzalez A, McAdams M, Chabra 5, McDonald SJ, Middleton P, Dowswell T, wrote, A simple score (ABCD"
Gutnikov SA,Rothwell PM,"Ruigrok TM, Ruiz DSM, Sacco RL, Ramin Sam, Harlan E. Ives, David Pearce, Stabile I, Nicolaides KH, Bach A, Stach Sc, Brizot Mde L, Liao AW, Stockman JA III, deAlarcon PA, Sussman 0, Lye S, Wells GO, Temiras PS, Vernadakis A, Sherwood NM, Thorpe-Beeston JG, Felton CV, Usher R, Shephard M, Lind, Volpe JJ, Vulsma T, Gons MH, De Vijlder JJ, Weiner CP, Sipes SL, Wenstrom K, Wenstrom KO, Williamson A, Werlin SL, Lin Y, Ebb DH, Boepple PA, Lindenburg IT, van Klink JM, Smits-Wintjens EH, Lindenskov PH, Castellheim A, Saugstad 00, Linder I, Melamed N, Kogan A, Lindqvist PG, Erichs K, Molnar C, Liu J, Shi Y, Dong JY, Liu LY, Antaya RJ, Maisonneuve E, Audibert F, Guilbaud L, Malessy MJ, Pondaag W, Malin GL, Morris RK, Khan KS, Malia R, Asimi R, T eli..1A, Martinez-Biarge M, Madero R, Gonzalez A, McAdams M, Chabra 5, McDonald SJ, Middleton P, Dowswell T, wrote, Characteristics of intracranial aneurysms in patients with familial subarachnoid hemorrhage. Neurology 62:891, 2004"
Gutnikov SA,Rothwell PM,"Ruigrok TM, Ruiz DSM, Sacco RL, Ramin Sam, Harlan E. Ives, David Pearce, Stabile I, Nicolaides KH, Bach A, Stach Sc, Brizot Mde L, Liao AW, Stockman JA III, deAlarcon PA, Sussman 0, Lye S, Wells GO, Temiras PS, Vernadakis A, Sherwood NM, Thorpe-Beeston JG, Felton CV, Usher R, Shephard M, Lind, Volpe JJ, Vulsma T, Gons MH, De Vijlder JJ, Weiner CP, Sipes SL, Wenstrom K, Wenstrom KO, Williamson A, Werlin SL, Lin Y, Ebb DH, Boepple PA, Lindenburg IT, van Klink JM, Smits-Wintjens EH, Lindenskov PH, Castellheim A, Saugstad 00, Linder I, Melamed N, Kogan A, Lindqvist PG, Erichs K, Molnar C, Liu J, Shi Y, Dong JY, Liu LY, Antaya RJ, Maisonneuve E, Audibert F, Guilbaud L, Malessy MJ, Pondaag W, Malin GL, Morris RK, Khan KS, Malia R, Asimi R, T eli..1A, Martinez-Biarge M, Madero R, Gonzalez A, McAdams M, Chabra 5, McDonald SJ, Middleton P, Dowswell T, wrote, Cerebral developmental venous anomalies: Current concepts. Ann Neurol 66:271, 2009"
Gutnikov SA,Rothwell PM,"Ruigrok TM, Ruiz DSM, Sacco RL, Ramin Sam, Harlan E. Ives, David Pearce, Stabile I, Nicolaides KH, Bach A, Stach Sc, Brizot Mde L, Liao AW, Stockman JA III, deAlarcon PA, Sussman 0, Lye S, Wells GO, Temiras PS, Vernadakis A, Sherwood NM, Thorpe-Beeston JG, Felton CV, Usher R, Shephard M, Lind, Volpe JJ, Vulsma T, Gons MH, De Vijlder JJ, Weiner CP, Sipes SL, Wenstrom K, Wenstrom KO, Williamson A, Werlin SL, Lin Y, Ebb DH, Boepple PA, Lindenburg IT, van Klink JM, Smits-Wintjens EH, Lindenskov PH, Castellheim A, Saugstad 00, Linder I, Melamed N, Kogan A, Lindqvist PG, Erichs K, Molnar C, Liu J, Shi Y, Dong JY, Liu LY, Antaya RJ, Maisonneuve E, Audibert F, Guilbaud L, Malessy MJ, Pondaag W, Malin GL, Morris RK, Khan KS, Malia R, Asimi R, T eli..1A, Martinez-Biarge M, Madero R, Gonzalez A, McAdams M, Chabra 5, McDonald SJ, Middleton P, Dowswell T, wrote, Aspirin and extended-release dipyridamole versus clopidogrel for recurrent stroke.
    - (Ramin Sam, Harlan E. Ives, David Pearce, wrote, A 65-year-old man has a history of diabetes and chronic kidney disease with baseline creatinine of 2.2 mg/dL."
Stabile I,Nicolaides KH,"Bach A, wrote, Complement factors in fetal and maternal blood and amniotic fluid during the second trimester of normal pregnancy. BJOG 95:281, 1988"
Stach Sc,Brizot Mde L,"Liao AW, wrote, Transplacental total IgG transfer in rwin pregnancies. Am J Reprod Immunol 72(6"
Stockman JA III,deAlarcon PA,"wrote, Hematopoiesis and granulopoiesis. In Polin A, Fox WW (eds"
Sussman 0,Lye S,"Wells GO, wrote, Impact of maternal physical activity on fetal breathing and body movement-a review. Early Hum Dev 94:53, 2016"
Temiras PS,Vernadakis A,"Sherwood NM, wrote, Development and plasticity of the nervous system. In AssaJi NS (ed"
Thorpe-Beeston JG,Nicolaides KH,"Felton CV, wrote, Maturation of the secretion of thyroid hormone and thyroid-stimulating hormone in the fetus. N Engl J Med 324:532,1991"
Usher R,Shephard M,"Lind, wrote, The blood volume of the newborn infant and placental transfusion. Acta Paediatr 52:497, 1963"
Volpe JJ,wrote,"Neurology of the Newborn, 5th ed. Saunders, Philadelphia, 2008, p 85"
Vulsma T,Gons MH,"De Vijlder JJ, wrote, Maternal-fetal transfer of thyroxine in congenital hypothyroidism due to a total organization defect or thyroid agenesis. N Engl J Med 321:13, 1989"
"Baltimore)
85. Sun B",is an author of,Medicine (Baltimore
"Baltimore)
87. hepcidin",is a therapeutic target for,"iron disorders
88. iron disorders, are discussed in, Medicine (Baltimore"
